"attrib_name","TCGA.3H.AB3K","TCGA.3H.AB3L","TCGA.3H.AB3M","TCGA.3H.AB3O","TCGA.3H.AB3S","TCGA.3H.AB3T","TCGA.3H.AB3U","TCGA.3H.AB3X","TCGA.3U.A98D","TCGA.3U.A98E","TCGA.3U.A98F","TCGA.3U.A98G","TCGA.3U.A98H","TCGA.3U.A98I","TCGA.3U.A98J","TCGA.LK.A4NW","TCGA.LK.A4NY","TCGA.LK.A4NZ","TCGA.LK.A4O0","TCGA.LK.A4O2","TCGA.LK.A4O4","TCGA.LK.A4O5","TCGA.LK.A4O6","TCGA.LK.A4O7","TCGA.MQ.A4KX","TCGA.MQ.A4LC","TCGA.MQ.A4LI","TCGA.MQ.A4LJ","TCGA.MQ.A4LM","TCGA.MQ.A4LP","TCGA.MQ.A4LV","TCGA.MQ.A6BL","TCGA.MQ.A6BN","TCGA.MQ.A6BQ","TCGA.MQ.A6BR","TCGA.MQ.A6BS","TCGA.NQ.A57I","TCGA.NQ.A638","TCGA.SC.A6LM","TCGA.SC.A6LN","TCGA.SC.A6LP","TCGA.SC.A6LQ","TCGA.SC.A6LR","TCGA.SC.AA5Z","TCGA.SH.A7BC","TCGA.SH.A7BD","TCGA.SH.A7BH","TCGA.SH.A9CT","TCGA.SH.A9CU","TCGA.TS.A7OU","TCGA.TS.A7OY","TCGA.TS.A7OZ","TCGA.TS.A7P0","TCGA.TS.A7P1","TCGA.TS.A7P3","TCGA.TS.A7P6","TCGA.TS.A7P7","TCGA.TS.A7P8","TCGA.TS.A7PB","TCGA.TS.A8AF","TCGA.TS.A8AI","TCGA.TS.A8AS","TCGA.TS.A8AV","TCGA.TS.A8AY","TCGA.UD.AABY","TCGA.UD.AABZ","TCGA.UD.AAC1","TCGA.UD.AAC4","TCGA.UD.AAC5","TCGA.UD.AAC6","TCGA.UD.AAC7","TCGA.UT.A88C","TCGA.UT.A88D","TCGA.UT.A88E","TCGA.UT.A88G","TCGA.UT.A97Y","TCGA.XT.AASU","TCGA.YS.A95B","TCGA.YS.A95C","TCGA.YS.AA4M","TCGA.ZN.A9VO","TCGA.ZN.A9VP","TCGA.ZN.A9VQ","TCGA.ZN.A9VS","TCGA.ZN.A9VU","TCGA.ZN.A9VV","TCGA.ZN.A9VW"
"DNALI1",7.3177,7.2455,8.2616,5.6636,8.6884,3.0718,9.1498,6.6134,9.4492,8.9869,4.9753,7.7321,7.578,8.9519,9.7179,5.4491,10.0389,7.3731,6.7173,6.0847,9.348,6.9713,8.4898,4.2746,8.1319,6.8732,7.185,9.9697,5.2145,6.5342,4.9033,6.9661,8.0447,8.7939,8.5455,3.4056,7.205,9.3904,3.3504,8.4161,6.6278,5.8526,9.2679,8.5265,8.3487,10.1642,11.2132,9.2404,9.1731,5.8647,8.5742,6.9044,4.6422,4.1173,7.6859,9.5208,2.0681,7.9171,4.8994,10.0234,7.7292,8.8662,7.1894,10.353,6.6782,7.104,8.8506,4.679,5.1075,2.8731,5.2149,8.8037,5.7995,1.8722,7.8042,7.9877,5.4094,8.7985,4.0777,6.6777,9.6459,9.5983,8.1033,7.5298,7.9874,9.6859,2.1704
"DOC2A",6.3394,5.0452,7.1414,3.8632,5.1093,2.4363,8.2574,5.6947,3.4601,7.5375,6.1341,2.9853,6.0268,5.4077,7.9258,6.4978,8.0242,6.2526,4.1113,7.8955,3.2521,5.4729,6.2774,7.2347,6.324,6.7274,7.8488,8.7606,1.6876,3.0433,2.8664,3.5689,6.4396,7.6127,2.8564,5.5266,5.1686,5.2246,6.7485,5.3679,3.1819,3.9478,6.3148,1.8319,7.0554,6.443,7.2715,6.4664,5.5697,3.1784,4.4779,4.3324,7.986,4.0296,2.3061,6.3915,5.8276,6.4428,6.4396,3.7329,3.1078,6.4113,2.1265,5.5315,5.1696,6.7182,6.5392,5.1183,4.1221,6.4398,3.8088,6.7907,4.0792,4.6204,4.6248,3.2618,4.3813,6.2515,6.4544,4.5568,4.5005,3.3655,6.1303,6.7791,5.7675,5.3496,3.8218
"DOK6",7.5037,5.9754,5.4487,4.0521,7.6064,3.1491,5.7468,4.8594,6.3002,8.1964,8.3078,7.6771,6.5651,6.2584,5.1606,7.6292,5.5486,6.5927,3.2278,4.6867,6.6651,4.6352,7.4524,7.1634,5.2105,6.7492,3.2199,5.131,4.8123,8.0657,5.4094,2.1523,5.2661,4.5141,4.3124,6.755,5.2378,2.4269,7.5057,6.241,4.4703,4.8773,4.8798,4.6913,4.7735,6.1829,3.806,3.207,6.7198,7.2153,4.5873,7.4349,4.1112,8.5891,7.8479,3.8068,7.5074,5.6929,5.5774,5.7629,8.2144,7.0711,6.0612,5.3144,7.6524,7.01,1.9388,7.65,6.8814,6.7925,4.1007,7.0475,7.4597,6.1173,6.6926,6.8328,6.6201,5.2114,5.6225,6.1716,4.8659,9.8595,9.0404,7.2951,7.7393,6.7421,7.172
"DOK7",9.173,6.489,7.9694,4.5787,10.3974,2.9035,7.6026,6.3533,4.2024,3.849,4.8244,2.5982,7.2843,6.0613,6.5238,8.9185,8.1657,9.8902,3.4449,6.8885,5.4538,9.4927,9.5419,8.7863,10.2134,6.4454,6.4305,7.6108,1.7921,9.6315,7.7608,2.4409,9.7521,8.5302,6.9129,9.4114,1.5626,4.0461,10.0645,6.7002,0.6128,5.9951,1.925,3.8453,3.74,10.6318,3.2717,6.2742,3.0802,10.7519,6.7474,9.9482,6.6446,7.8657,9.5619,7.4532,4.8682,1.8018,9.5838,8.5661,8.0112,4.5078,2.2911,5.1664,9.7603,9.6816,5.6012,5.6977,8.9793,6.592,2.138,9.8055,6.7172,6.6192,5.8956,3.3936,5.5995,4.7702,4.8326,4.6339,9.2866,8.606,9.7865,4.1192,3.9902,9.0201,0.7658
"DPP10",7.9855,9.9544,8.8029,4.3905,9.1516,5.724,6.8015,8.2302,7.3926,8.6286,4.8044,4.936,7.4764,7.7012,8.0656,7.185,9.9448,4.6171,4.6636,6.6007,4.3376,7.4307,8.2206,9.1753,6.4381,8.054,7.9446,9.0897,4.8943,8.2936,4.6378,0.9887,4.7377,8.8824,8.5107,8.0804,2.7786,7.5208,7.263,8.7715,5.1455,9.3628,8.1918,5.221,6.7596,5.0346,0,5.3824,9.1646,7.1448,7.8134,9.7561,9.2797,10.5994,6.9818,9.6934,2.5335,6.4518,5.875,7.5606,7.5967,7.3972,1.4494,8.7376,7.7964,7.6938,5.9414,10.5676,9.7432,5.4257,7.3221,5.9826,7.1268,6.1562,10.1891,8.1499,4.1505,9.3746,8.4953,7.334,4.4732,9.792,8.2776,9.5644,8.5397,6.7529,9.2819
"DPP4",11.6449,9.4947,11.7507,9.7795,10.399,7.2649,13.9258,5.9717,12.0691,12.4172,7.602,8.7602,11.1999,8.2186,9.1984,10.9627,9.9274,12.8588,7.6652,9.1043,10.2999,9.5999,9.3297,10.0496,11.5218,11.5594,11.0319,7.6357,8.6066,10.8021,8.2182,5.9084,10.557,11.5662,10.9032,13.2424,5.7058,9.5173,11.5141,5.2056,7.6701,8.8619,11.4184,12.4645,10.3047,10.4726,9.4506,9.7575,12.0733,11.2485,9.2639,11.7267,6.9332,9.4513,13.1375,9.1423,6.8508,9.9958,11.5578,9.8484,10.7125,11.9172,8.5945,10.341,9.8984,8.9926,6.4783,7.2404,8.2012,8.2264,8.2567,10.0173,9.4321,10.4596,11.4686,7.0432,12.8817,10.3918,9.3972,9.6937,11.0565,7.5914,10.1454,5.866,8.3901,4.2837,7.4884
"DPT",8.7993,4.4261,6.3342,8.9269,9.1667,6.6317,8.4,7.4619,11.0444,5.881,2.7776,10.3285,7.0567,9.2774,8.6247,7.5595,5.8091,9.2831,8.9909,5.9532,9.718,7.4224,8.8128,6.9178,9.0623,7.4278,4.5455,7.5596,9.2139,3.9378,8.3794,6.719,8.282,6.5282,4.3124,6.716,4.9401,10.2506,5.4512,8.3361,5.5879,6.5694,9.8396,9.6405,9.5882,4.2995,13.3091,8.0245,5.5368,9.4944,12.4413,10.2619,7.967,5.5338,9.5804,8.0403,7.6783,9.0969,6.8565,5.9846,7.6922,10.3306,8.2939,6.3732,11.5789,3.1529,3.3407,5.2371,8.2993,6.8073,5.3413,9.9886,8.5737,5.589,4.5736,9.1215,8.8135,8.1467,9.2457,7.0777,3.4428,7.3399,4.0414,4.2283,5.1597,3.9505,1.4598
"DPYSL3",10.2468,12.5229,14.3388,13.1637,14.2651,12.1764,9.8101,14.2018,14.4642,9.2032,10.5054,13.9339,12.539,15.2317,13.4533,11.2657,13.456,11.2339,14.9456,12.2431,11.4975,13.8286,13.9207,12.7616,11.6426,10.2858,14.0835,14.6355,13.7236,13.6668,13.7766,12.91,10.8083,9.4865,14.3184,11.0158,15.0591,15.2459,14.936,14.033,14.7214,11.0422,13.115,13.121,14.4756,9.4449,13.5625,13.6577,13.56,10.8844,14.8673,13.2445,14.6139,13.2117,13.4942,15.4977,12.1854,14.1675,10.6442,14.1929,13.6475,11.2144,13.49,14.4632,14.7165,11.9627,14.8082,11.1021,13.6267,12.8232,13.9684,11.5896,13.8886,11.3313,13.3432,13.6131,13.2993,14.2455,14.28,11.6475,12.1272,13.2884,12.4405,9.5765,10.3472,11.6399,14.6094
"DPYSL4",8.6387,8.3674,6.3807,4.8706,5.4477,7.9981,3.447,2.2632,6.3587,2.0767,9.9244,7.1626,4.6021,8.2611,8.7011,3.5449,4.9472,5.5599,4.2674,9.065,3.8804,4.9262,7.0783,9.5876,6.5059,3.3622,3.6955,6.5898,4.5844,4.2225,5.0565,5.5925,6.1658,4.6988,9.1245,4.0317,5.9257,3.2861,3.8608,10.6085,8.7821,5.6833,8.4731,7.8913,6.9689,4.8598,6.1698,3.6365,10.7307,4.9035,8.5299,10.665,4.7185,6.1983,4.2743,3.8068,9.1546,8.4373,4.7999,7.8518,4.1264,6.2221,7.3739,8.3733,4.2448,8.4894,6.3394,5.6977,4.0364,8.1349,7.5906,5.6071,4.0484,4.3761,10.3861,7.7195,6.6718,6.3126,5.3689,8.6884,4.9016,8.2742,9.2464,3.0495,4.3008,5.335,2.0536
"DSC3",3.5066,7.1662,6.8927,6.2297,10.6927,3.2924,10.7848,1.755,12.9152,4.2251,8.0833,10.7583,11.0941,11.3225,9.4627,6.0998,10.6774,10.5441,11.6015,6.1686,2.5709,11.2168,9.7309,11.4597,3.7154,5.136,10.1924,11.0014,5.1658,11.2262,10.4524,8.8887,9.2035,3.4782,11.6254,5.5566,7.8332,11.2284,5.6508,9.5003,10.3237,7.1018,11.0522,7.5709,11.1489,10.388,0,11.4485,10.8178,2.7875,10.2199,9.4509,10.6732,12.2675,9.866,11.2953,5.5638,10.1414,10.179,10.1651,11.8056,3.5085,10.1404,10.9524,5.1429,10.2175,11.4808,9.7115,7.3586,6.2103,7.9593,10.0391,4.9243,9.4276,9.6605,8.2166,10.4822,11.5228,11.8537,11.0758,10.1647,11.4128,3.5603,3.1267,3.1104,4.223,9.4025
"DSCAML1",9.6402,6.4259,2.2559,3.6093,8.0104,0.5489,8.8524,2.1128,7.1708,10.4017,3.2016,1.2895,10.298,0,2.1951,9.121,1.021,10.501,1.3343,3.9456,3.0247,7.0937,8.6505,8.0291,10.2462,10.4251,1.0283,4.1018,2.6638,3.5829,4.1168,5.8357,8.2461,9.6383,9.6724,10.2861,1.3579,0.4833,2.9056,3.0973,1.3716,8.2914,9.1579,8.6362,1.5616,9.7475,1.4497,0.9373,5.0968,9.2892,1.7242,6.8803,1.7055,9.0912,7.5131,0.6697,1.6456,6.8061,9.646,7.6038,6.4414,7.6875,3.6148,2.1532,6.905,5.4985,8.1046,3.2872,6.1308,6.9213,4.7051,8.0744,6.8882,9.7355,8.4228,3.9054,3.3474,6.002,9.5067,5.7196,9.7229,7.4874,3.9625,8.7376,2.9052,4.452,2.1704
"DSP",12.271,12.424,13.1713,11.1597,12.7871,10.746,12.6423,13.3271,12.6117,13.5064,12.1724,8.7311,12.1033,11.7453,11.6822,13.1951,12.4079,12.5232,11.3684,11.9278,8.3731,13.5841,11.5642,11.9394,13.0672,12.7419,13.9839,13.2587,10.106,11.5552,10.7988,6.5398,12.4888,13.1341,11.5386,15.2751,7.2867,13.2406,12.0203,12.0407,6.2999,11.6341,13.9925,13.5235,12.814,10.8066,9.5605,14.0965,12.9992,12.0021,11.8197,11.4044,10.9972,13.6537,11.2107,10.2941,8.6635,12.5051,11.6465,12.8039,13.1245,12.4245,10.3049,11.0327,13.7672,11.0292,9.0264,10.3561,14.4477,12.9506,12.3063,12.1644,13.4132,13.384,11.203,11.5969,12.362,13.2256,12.9886,9.9354,12.8741,5.796,13.3955,13.7256,11.784,9.2583,9.367
"DUOX1",8.6453,10.1926,7.8469,7.4505,7.5233,1.7291,10.2019,9.6812,4.4013,5.6843,9.5009,5.7667,5.4343,8.4042,10.9726,7.3034,9.0792,9.8596,8.3714,7.3634,11.6949,5.1942,9.3066,10.4223,5.8646,7.1621,10.992,9.7391,3.0687,7.7825,6.2246,7.1966,5.89,7.1363,5.5583,4.1534,5.558,9.3023,5.378,10.1755,3.8835,3.459,10.8611,7.1291,9.0057,4.0511,3.7138,9.6226,6.2907,8.2751,8.5932,8.8698,8.2045,6.0124,6.0138,8.7416,9.5788,9.508,5.6218,8.9514,7.221,4.0289,7.3396,10.7782,9.173,8.8592,3.0971,8.6879,5.6094,4.4399,4.3315,7.1722,8.3628,12.3249,10.3608,7.8925,8.904,9.6709,6.425,4.4056,5.5792,8.8309,4.6227,3.7316,4.5087,5.5728,3.8027
"DUSP1",8.7814,11.4082,10.3991,11.833,11.8036,11.6734,8.5154,9.3609,14.0678,15.0464,10.6247,15.5681,12.3847,14.6964,12.7194,13.1299,13.6788,12.7218,14.0777,12.1111,14.6574,12.2108,15.7797,10.4692,14.1621,12.5069,13.3101,13.5104,13.079,11.061,12.8962,13.6006,11.6514,9.7333,13.4977,15.1483,10.4676,11.865,11.2071,13.7092,13.5694,15.0696,13.9664,11.0061,12.5858,10.3179,8.9063,12.7411,14.1798,11.6979,14.4417,13.894,10.9322,12.5574,15.4083,14.354,13.2807,15.3139,14.7905,13.5158,12.3406,15.2105,14.3275,13.5482,11.6083,13.3343,13.9058,11.7633,14.1828,13.2686,11.8264,9.1354,10.308,10.5417,9.3605,13.428,13.9736,11.5966,12.9825,12.119,12.2641,13.7315,10.8316,12.1595,14.8903,13.4786,12.7746
"DUSP2",6.2595,7.2126,5.9671,10.4708,5.9654,7.6142,5.1962,6.2033,7.3451,8.1536,5.7367,11.2402,6.6453,9.61,7.5359,7.461,6.6779,6.5859,8.1689,6.5842,8.008,7.2902,10.6667,5.4266,8.3096,6.6406,7.2554,7.5661,9.7096,6.9565,8.595,8.8244,6.7158,5.5317,6.165,7.0338,5.8496,7.0822,7.3031,8.8548,7.655,9.8169,6.2224,5.7425,7.0419,5.6856,6.2541,7.1394,6.4669,6.2698,9.056,9.4236,6.6446,7.068,9.3388,9.864,6.8771,10.9355,10.1666,8.2498,7.1169,9.378,10.7884,7.6997,5.7641,8.374,5.0495,5.5514,10.011,7.0268,6.469,5.3748,6.7484,5.2138,6.8835,7.9127,8.9915,5.9238,6.2156,8.3898,8.4717,7.6853,6.1504,5.8547,8.5646,7.6513,7.3985
"E2F8",4.4007,6.9738,7.9185,7.066,6.406,7.0548,4.6075,6.117,8.2914,3.6782,8.2199,5.4936,4.8389,6.9811,4.0303,6.6332,7.1758,4.0349,7.0757,7.953,1.0692,6.4632,7.0615,6.8784,4.4501,4.6517,7.1901,7.7021,6.6607,8.3809,7.1861,5.7459,3.8266,4.0194,7.176,4.4668,7.5944,6.4488,7.1188,6.4658,5.8082,6.7888,5.8434,6.8049,8.07,3.4553,5.5511,7.6893,8.0484,4.7849,7.7925,8.3381,8.0846,6.5181,6.2291,8.356,7.5032,6.7605,5.547,8.5878,6.4174,2.7932,5.9342,8.7806,4.6609,7.5431,7.5206,6.2419,7.0059,7.1073,7.4327,5.6071,6.5676,6.8459,8.8861,7.0913,5.8295,9.4702,7.0078,7.6152,5.612,7.6696,6.4825,5.5105,5.2637,3.1753,7.359
"EBF3",5.7562,3.5973,3.2759,5.6214,6.743,6.1944,5.5656,5.0781,4.6715,5.0524,5.7783,7.6305,5.3019,5.2936,3.0283,6.8151,4.5635,4.5902,6.0863,3.6806,0,6.3751,6.8619,4.6938,6.0576,4.6517,4.0526,6.1541,6.4801,3.845,4.9432,4.836,4.4929,3.711,3.4539,6.6417,5.6166,3.226,4.6639,8.5274,4.1646,5.6606,5.9987,6.2835,5.7115,3.1858,3.9744,5.9181,6.9666,4.9593,6.343,8.9681,3.5113,3.1609,7.4489,3.8665,7.6248,6.287,5.0149,5.1473,5.959,5.9263,4.2611,2.7232,8.4098,4.6254,2.2565,3.4055,4.127,5.3666,3.8684,7.5424,7.984,5.3544,6.6123,7.0123,6.6491,5.9935,5.0343,6.4567,5.3655,4.6525,6.6842,5.1529,3.4499,6.0807,3.6898
"ECHDC3",5.469,2.8886,1.5302,7.3464,5.3281,4.0655,7.6546,7.293,3.3574,5.7288,7.0968,6.3808,5.7568,2.8524,7.0377,7.2993,4.325,6.0386,4.551,5.0666,8.5921,8.2411,7.3795,7.0525,4.1133,3.1372,8.597,2.7075,3.8215,8.2215,3.4117,4.836,5.7105,6.7273,8.0219,6.5779,6.0415,3.5539,5.4864,3.6792,6.4472,2.8872,6.6416,7.8107,3.668,7.6194,7.0031,9.5229,9.4526,4.4372,8.5424,8.0004,8.7383,1.9274,6.447,8.8837,6.6283,7.1522,7.1722,7.5731,2.9636,4.5989,6.1341,7.5518,6.7857,8.4476,7.5181,2.5866,2.6584,8.4108,2.6093,3.8292,5.7386,3.7995,7.5162,7.0795,5.1585,6.8238,5.1381,6.9279,2.9906,9.3852,3.0522,7.5992,7.4615,4.0236,3.2332
"ECSCR",4.7985,5.0268,4.0095,7.4505,6.1379,9.3343,3.0923,3.9752,6.3777,2.67,8.3238,8.9322,6.201,6.9503,4.0303,7.7384,4.1686,7.2837,6.7935,4.8981,8.0141,3.5179,7.9271,2.6559,4.8035,4.541,4.6685,6.1192,10.184,5.9347,6.053,7.4693,5.5487,4.7203,5.9248,4.3697,7.073,5.3218,4.5352,6.5039,7.3896,6.1655,4.7608,7.0533,5.2388,5.0346,7.5005,6.1863,3.8639,6.225,7.7282,7.2095,5.4131,3.6106,7.537,5.4042,6.8508,7.1572,5.0369,4.9122,5.9755,8.3564,9.6528,4.9621,6.5861,3.85,2.8673,4.1785,5.0392,4.4399,5.3564,6.8905,6.867,2.7445,3.8849,8.7576,7.5154,5.4777,5.2581,6.9888,5.6958,4.5461,5.5667,5.3265,3.5937,3.9505,6.1503
"EDIL3",7.629,8.7911,8.4603,6.4547,10.5786,11.8333,5.227,3.9309,11.0291,4.6823,10.2784,12.0078,8.7277,11.962,5.3713,6.023,8.9973,8.0245,11.9945,7.7451,8.4922,7.5562,6.3949,9.5275,3.3897,2.3462,3.9103,7.737,11.9198,9.5475,9.4025,9.5443,4.0844,6.8495,9.2589,11.266,9.6149,3.4526,11.7361,5.2776,9.7479,6.0308,4.4885,9.8227,7.6747,0.6988,3.2717,6.3245,5.1801,4.9317,9.5153,9.093,7.2656,10.2119,10.0784,7.727,10.873,6.8503,6.4681,8.1472,10.2414,4.0289,10.0949,5.4628,12.3731,2.7062,8.7852,6.9307,12.9868,6.2103,10.7432,4.5339,11.8713,7.6963,7.9545,11.72,12.9337,9.5049,5.807,12.2714,3.9994,8.0804,9.803,5.2595,3.0452,8.4061,12.7634
"EDN1",4.5952,2.9695,6.5646,6.2758,4.8953,6.7293,4.0051,4.2874,9.2612,5.2279,4.9753,8.3326,5.7568,6.8975,4.962,6.8265,8.1449,7.4904,7.4747,5.098,11.3605,4.4535,6.5235,8.2089,5.3104,3.8816,4.4798,5.2964,7.1012,7.6516,4.6619,7.6104,2.7121,4.4382,7.0842,9.0841,4.4404,3.9749,4.3176,6.941,5.3652,5.6833,4.2263,5.6631,5.7025,3.9383,8.1102,6.7494,5.4045,4.7537,7.0378,7.4579,7.5285,4.4916,8.8789,5.4439,4.8682,6.1319,4.6364,5.2284,6.0708,7.5648,7.8313,5.3144,5.7919,6.8414,3.6611,2.9403,6.9999,5.2839,4.8182,6.6423,6.7172,5.1064,6.1529,6.7452,6.498,5.3507,6.8938,6.4434,5.1887,5.6495,4.2101,5.2766,5.5372,6.2425,3.9407
"EDN2",6.9203,3.8317,5.8772,4.2124,7.3674,6.5697,5.8195,6.4189,4.7318,5.6692,4.6781,5.1854,4.3186,3.0199,6.0318,2.7613,6.0745,6.1253,9.0418,2.9355,7.1056,6.08,6.4215,6.9081,5.3377,5.474,2.367,4.9836,3.3844,7.4258,9.4926,0.5774,7.6602,5.5795,6.3432,6.3592,1.1192,4.6134,7.8035,8.5854,0,6.1574,3.4318,0,6.798,7.2098,6.043,1.9049,1.6012,3.9231,5.4239,10.2796,4.6158,5.7867,6.3202,6.7137,3.942,4.9233,8.0174,7.1912,9.0362,4.4105,4.9475,6.7763,6.5045,4.7991,6.0822,8.9428,5.6405,2.8731,6.0548,4.4236,5.8722,7.3413,7.7733,7.5661,8.6838,4.8093,3.3455,6.8842,8.5624,7.3158,6.9284,3.1267,6.0755,8.0515,4.8233
"EDNRA",6.7179,6.0141,8.7368,7.1575,8.6319,6.723,4.6308,9.1635,7.672,5.2686,12.5628,10.3558,8.5966,9.3141,6.0652,8.7589,8.7507,8.0519,5.689,6.3164,9.0432,5.9488,8.4992,6.9081,6.8663,4.8689,7.8567,7.0217,7.7027,10.0131,6.3779,6.9661,6.928,4.8033,7.3436,7.4208,9.5465,5.6764,10.2238,9.3233,7.718,6.9374,5.1687,7.7512,7.6422,5.1403,5.8179,8.6826,5.8226,7.6856,7.7925,9.7594,8.1296,6.792,10.1107,6.2705,9.6982,10.0298,5.875,8.0093,9.645,6.691,10.0655,7.2949,9.3551,5.9492,4.762,6.8125,7.4136,6.3592,6.118,6.9761,8.0165,4.1477,11.1359,9.7143,8.5883,7.3474,6.2391,7.4485,6.472,6.3248,12.2754,7.1079,4.2726,5.8788,6.7937
"EEF1A2",10.775,10.6514,9.5307,11.1147,10.8805,6.6113,11.1398,11.404,10.7557,8.7806,8.607,3.8799,10.1122,8.8775,10.71,9.0221,10.4345,9.5159,10.1954,12.8091,2.9239,9.4835,9.2408,10.8214,10.6032,11.336,7.7803,9.8092,5.5914,8.5776,13.2252,7.1474,10.4959,11.0881,5.4927,11.1037,10.1285,11.2482,11.1621,9.3297,5.4549,10.4357,8.7558,5.6356,9.216,13.09,9.9177,7.8467,8.389,7.9392,7.1403,10.2154,10.4875,9.9632,7.5838,10.3931,9.8322,6.0148,11.4968,9.5493,8.2161,9.7901,8.6988,9.8913,9.5147,11.9783,10.1689,6.0001,10.185,9.3602,10.5324,10.313,9.189,9.0124,10.1703,7.536,11.5984,10.0832,11.07,9.7305,9.8945,11.6287,11.2711,9.1013,9.785,10.8277,10.097
"EFNB3",8.9259,8.2202,9.6863,5.5779,10.6146,5.001,8.631,9.3588,8.5499,7.9307,9.3407,7.1258,10.4532,7.5175,10.0691,8.664,9.2327,6.9818,6.3778,7.9422,3.9842,9.0944,10.2573,10.4733,9.2256,9.7536,9.6475,11.3158,6.1287,7.0056,6.8031,4.5328,9.4046,8.7786,10.7487,9.4895,7.1184,9.5305,9.6589,9.5264,5.7384,8.2389,9.5611,7.0481,8.0489,8.85,4.7535,4.3695,10.4011,9.3255,7.1166,10.1079,9.8349,9.1314,8.7597,9.8213,7.1608,10.8101,8.6433,10.7086,9.1157,9.2839,5.9645,8.5824,9.8497,8.1438,8.6114,8.1235,9.1764,11.4018,6.4896,9.5107,9.7278,3.444,10.9163,8.0438,8.1992,9.0213,10.5575,8.1948,6.4174,5.3663,10.062,7.9304,8.9246,8.0903,7.4193
"EFS",6.3805,4.5364,7.2592,6.0074,6.6885,4.5661,5.2721,7.7079,7.8321,5.6843,9.8242,9.9114,5.6674,8.3928,7.2895,6.8981,6.7828,6.8912,9.6318,6.0205,6.8481,5.8542,9.2741,5.4803,7.3313,5.8533,8.4926,7.4862,6.2888,6.5193,6.2645,8.1523,6.0345,4.6323,6.4335,6.0811,7.8257,5.2781,3.5635,10.0383,4.5701,7.2682,7.3592,8.1016,7.0022,4.2531,8.8204,6.1953,7.825,6.155,6.4907,8.6997,6.7392,5.8927,9.3605,8.4876,7.8743,6.4353,6.1522,7.5606,7.5589,5.9838,8.2413,7.3262,10.0556,6.9375,4.6579,5.4586,7.1315,6.4186,5.5521,7.1245,7.4166,7.1148,8.794,8.3781,7.0862,7.8365,6.1175,5.5559,5.8862,6.3878,9.1288,5.2595,4.4342,8.4129,2.6443
"EGFL6",5.7724,9.795,4.8553,8.2845,7.2072,8.1255,8.9881,4.8594,5.9902,5.5586,7.5816,8.7457,6.902,6.9811,10.4627,9.0742,5.6991,7.7368,5.5436,8.7405,9.0507,5.7789,6.9651,10.048,6.4693,5.655,6.9745,6.7523,5.0808,8.8118,7.0002,4.9088,8.3814,7.7044,8.9335,3.1173,6.6363,3.1633,4.0611,7.6932,5.3836,10.2477,2.3775,10.7219,6.0243,5.668,8.9524,7.6138,11.0684,7.5513,8.315,8.9681,8.6403,5.6186,10.6926,7.8242,3.8911,7.4922,6.7338,8.4424,8.2488,7.1635,9.682,11.9809,6.6018,6.9559,6.572,7.2122,6.6182,6.1647,5.7701,5.6071,6.0331,5.0246,9.8304,7.7233,7.6845,5.1517,6.4043,7.8953,7.296,5.5007,4.7376,7.8978,6.89,3.706,4.6926
"EGLN3",10.0633,9.4835,10.2523,8.8096,10.3641,8.0965,9.3356,7.1699,10.8763,7.1063,6.0826,9.3141,9.7046,8.7463,10.3898,9.3575,10.9893,8.2537,9.5098,9.6434,8.2613,11.2697,7.941,12.1629,7.0754,7.5978,10.9989,9.4061,7.9693,10.3797,11.8924,9.4285,12.2952,10.5579,10.9309,7.9798,7.9288,9.032,8.3805,10.5406,6.9203,8.0319,6.9661,8.4887,11.8056,12.3298,9.2962,11.7119,8.3832,6.3864,9.5414,8.9543,10.3179,12.1299,7.4027,9.2086,5.6273,7.7405,11.7293,10.0046,10.9103,7.7284,9.4896,7.3795,8.5907,7.9865,11.7603,10.8192,7.4666,6.9417,9.2593,7.5879,10.1691,11.1662,8.5475,6.7602,11.5052,11.9525,7.1757,7.6388,10.8256,8.3941,9.493,6.0945,7.1487,6.5819,7.8759
"EGR1",8.316,10.3771,8.185,8.8829,8.8475,8.5188,8.0834,7.1603,12.1769,14.1851,10.7028,14.8437,11.7026,14.0403,10.7214,12.8538,11.1761,12.23,11.1969,10.6888,12.5032,10.9287,14.7476,8.711,14.368,10.9967,11.4073,12.4693,11.5789,9.7893,9.6187,9.5623,9.0229,7.9404,10.5467,14.5615,10.865,8.8635,11.0061,12.9442,12.6685,13.3403,13.0257,9.5086,11.8388,7.6421,8.9872,11.7268,12.3504,9.4968,13.4574,13.1569,9.5902,9.5598,14.8881,13.0656,10.6945,14.3621,13.7843,11.9424,12.0481,15.4359,13.4332,9.6126,11.4184,11.0726,9.4884,11.0853,13.889,11.7729,9.1556,9.1912,9.2693,9.1721,9.384,13.2781,12.7838,8.9486,10.7417,8.6799,9.515,12.3472,11.4205,9.958,13.516,11.6231,7.8476
